callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1 ,altitude_1,latitude_2,longitude_2,altitude_2
RWZ1025,nan,155c34,nan,nan,nan,nan,2022-02-25 13:14:44+00:00,2022-02-25 13:30:39+00:00,2022-02-25 00:00:00+00:00,56.60847473144531,60.50479888916016,3048.0,55.5867919921875,58.04068825461647,9151.62
SDM6019,nan,155c28,nan,nan,ULLI,UUWW,2022-02-25 13:16:00+00:00,2022-02-25 14:22:37+00:00,2022-02-25 00:00:00+00:00,59.79993399927172,30.31402587890625,304.8,55.61223434189618,37.35342979431152,434.34
SDM6491,nan,155bdc,RA-89052,SU95,UUEE,UWSS,2022-02-25 13:16:49+00:00,2022-02-25 14:33:57+00:00,2022-02-25 00:00:00+00:00,55.96728515625,37.37041126598011,304.8,51.71664997682733,46.07131958007812,220.98
SDM6107,nan,155c56,nan,nan,ULLI,nan,2022-02-25 13:23:01+00:00,2022-02-25 14:27:57+00:00,2022-02-25 00:00:00+00:00,59.80503845214844,30.27731323242188,0.0,56.18801879882812,42.24650989879261,8237.220000000001
RWZ796,nan,155c60,nan,nan,nan,ULLI,2022-02-25 13:43:45+00:00,2022-02-25 15:36:53+00:00,2022-02-25 00:00:00+00:00,58.16903686523438,50.77030304939516,10363.2,59.81588745117188,30.20388793945312,304.8
RWZ1077,nan,155c35,nan,nan,USSK,nan,2022-02-25 13:45:12+00:00,2022-02-25 14:18:21+00:00,2022-02-25 00:00:00+00:00,56.66372680664062,60.79765319824219,1524.0,55.5654493428893,67.71783828735352,11277.6
AZO358,nan,155c06,nan,nan,URWA,nan,2022-02-25 13:52:15+00:00,2022-02-25 14:41:29+00:00,2022-02-25 00:00:00+00:00,46.28251647949219,48.01581406011815,0.0,43.90187072753906,46.09639722247456,9753.6
LLM420,YC420,155c02,nan,nan,nan,UUDD,2022-02-25 13:53:24+00:00,2022-02-25 16:04:27+00:00,2022-02-25 00:00:00+00:00,60.41519165039062,57.79348439183728,10972.8,55.45751953125,37.82825816761363,426.72
SDM6379,nan,155be2,RA-89058,SU95,UUEE,nan,2022-02-25 13:54:17+00:00,2022-02-25 15:09:12+00:00,2022-02-25 00:00:00+00:00,55.96793999106197,37.37531661987305,304.8,57.03054137149099,50.79493368825605,8389.62
SSF52,nan,15069e,RA-67230,CRJ2,ULMM,nan,2022-02-25 14:00:02+00:00,2022-02-25 14:27:17+00:00,2022-02-25 00:00:00+00:00,68.68247339280985,32.79830932617188,1524.0,66.65791657011387,35.62991055575284,10058.4
GZP9618,nan,142587,RA-09607,FA7X,ULLI,UUMO,2022-02-25 14:01:08+00:00,2022-02-25 15:02:33+00:00,2022-02-25 00:00:00+00:00,59.80490112304688,30.27740478515625,304.8,55.50981941869703,37.54912376403809,259.08
RA67137,nan,150641,nan,nan,EDDL,EDDK,2022-02-25 14:06:10+00:00,2022-02-25 14:22:21+00:00,2022-02-25 00:00:00+00:00,51.28911422470868,6.772003173828125,-304.8,50.87017822265625,7.156850453969595,15.24
LLM855,YC855,155bfe,nan,nan,nan,ULLI,2022-02-25 14:13:08+00:00,2022-02-25 17:08:25+00:00,2022-02-25 00:00:00+00:00,65.86583024364407,62.82042130180027,10668.0,59.804443359375,30.18795776367188,259.08
SDM6261,nan,155c1a,nan,nan,UUEE,nan,2022-02-25 14:25:05+00:00,2022-02-25 16:28:53+00:00,2022-02-25 00:00:00+00:00,55.96920776367188,37.38389448686079,304.8,55.41233825683594,61.28852395450367,3154.68
KZN9415,nan,1506a6,RA-67238,CL65,nan,UUWW,2022-02-25 14:26:38+00:00,2022-02-25 15:50:13+00:00,2022-02-25 00:00:00+00:00,54.89616781978284,52.04132080078124,6705.6,55.62014822232521,37.38664627075195,571.5
SDM6600,nan,155c0d,nan,nan,UUWW,ULLI,2022-02-25 14:31:18+00:00,2022-02-25 15:31:35+00:00,2022-02-25 00:00:00+00:00,55.5706787109375,37.19979026100852,914.4,59.81622728250795,30.20132130589979,304.8
TUL9794,nan,1506ac,nan,nan,nan,LFHN,2022-02-25 14:36:33+00:00,2022-02-25 17:32:57+00:00,2022-02-25 00:00:00+00:00,56.7933111675715,30.49095892137097,10363.2,46.01316290386652,5.797210693359375,1965.96
SSF055,nan,155c1e,nan,nan,ULLI,nan,2022-02-25 14:38:21+00:00,2022-02-25 15:21:28+00:00,2022-02-25 00:00:00+00:00,59.80337886487023,30.28826483364763,0.0,64.81230654958951,32.03292846679688,10370.82
RWZ1108,nan,155c39,nan,nan,nan,nan,2022-02-25 14:52:42+00:00,2022-02-25 15:13:38+00:00,2022-02-25 00:00:00+00:00,43.36482238769531,51.66186665379724,10972.8,43.33189366227489,48.41648646763393,6256.02
GZP9616,nan,142582,RA-09602,FA7X,ULLI,UUMO,2022-02-25 14:58:50+00:00,2022-02-25 16:12:34+00:00,2022-02-25 00:00:00+00:00,59.80238342285156,30.293701171875,304.8,55.50986597093485,37.54963874816895,266.7
SDM6483,nan,155c18,nan,nan,UUEE,ULMM,2022-02-25 15:02:14+00:00,2022-02-25 16:59:19+00:00,2022-02-25 00:00:00+00:00,55.96870422363281,37.37923362038352,304.8,68.58233642578125,32.91961669921875,1409.7
IAE743,nan,155bf4,RA-89076,SU95,UUDD,nan,2022-02-25 15:12:31+00:00,2022-02-25 15:34:56+00:00,2022-02-25 00:00:00+00:00,55.39192199707031,37.94564639820772,609.6,53.99748229980469,40.81224714006697,10058.4
AZO609,nan,155bf8,RA-89080,SU95,nan,nan,2022-02-25 15:15:32+00:00,2022-02-25 18:40:55+00:00,2022-02-25 00:00:00+00:00,54.71894345041049,35.71430553089488,4572.0,41.34512329101562,43.72906494140625,9715.5
SSF157,nan,1506a8,RA-67240,CRJ2,nan,UUEE,2022-02-25 15:23:19+00:00,2022-02-25 15:46:48+00:00,2022-02-25 00:00:00+00:00,57.12704416048729,37.71376086819556,5486.400000000001,55.99822998046875,37.59454900568181,723.9000000000001
SDM6235,nan,155be0,RA-89056,SU95,UUEE,nan,2022-02-25 15:26:32+00:00,2022-02-25 15:59:10+00:00,2022-02-25 00:00:00+00:00,55.97076416015625,37.39280007102273,0.0,56.11381530761719,41.91642067649148,8656.32
GZP9620,nan,14258b,nan,nan,ULLI,UUMO,2022-02-25 15:26:33+00:00,2022-02-25 16:32:10+00:00,2022-02-25 00:00:00+00:00,59.80499267578125,30.27822875976562,304.8,55.51066589355469,37.56508567116477,327.66
KZN9403,nan,150690,RA-67216,CL64,UUWW,nan,2022-02-25 15:32:09+00:00,2022-02-25 16:35:58+00:00,2022-02-25 00:00:00+00:00,55.5497612387447,37.12881088256836,914.4,55.68429720603813,48.67921829223633,1615.44
RWZ1026,nan,155c34,nan,nan,nan,USSS,2022-02-25 15:36:02+00:00,2022-02-25 16:00:45+00:00,2022-02-25 00:00:00+00:00,55.69411972821769,57.64723777770996,9448.8,56.73193359375,61.11848831176758,1036.32
RWZ390,nan,155c6c,nan,nan,nan,UUDD,2022-02-25 15:36:04+00:00,2022-02-25 16:34:26+00:00,2022-02-25 00:00:00+00:00,53.87347412109375,44.68123953683036,4876.8,55.44863891601562,37.83882834694602,373.38
N870SP,nan,157efe,nan,nan,KAND,KAND,2022-02-25 15:39:06+00:00,2022-02-25 16:42:36+00:00,2022-02-25 00:00:00+00:00,34.48809814453125,-82.71679313815372,304.8,34.50901794433594,-82.69056047712053,243.84
OVD9601,nan,140afe,RA-02814,B350,nan,nan,2022-02-25 15:52:20+00:00,2022-02-25 17:35:58+00:00,2022-02-25 00:00:00+00:00,51.74542236328125,46.18860193201014,609.6,55.96856689453125,36.221923828125,9144.0
UTA375,nan,151d55,nan,nan,UUWW,UUYY,2022-02-25 15:55:07+00:00,2022-02-25 17:20:20+00:00,2022-02-25 00:00:00+00:00,55.55990962658898,37.16571807861328,914.4,61.84373474121094,50.93408857073103,769.62
UTA152,UT152,151d58,nan,nan,nan,nan,2022-02-25 16:00:53+00:00,2022-02-25 16:44:14+00:00,2022-02-25 00:00:00+00:00,57.55099539029396,66.27653060420867,10363.2,55.00991821289062,58.58693739947151,10363.2
SDM6492,nan,155bdc,RA-89052,SU95,nan,UUEE,2022-02-25 16:05:00+00:00,2022-02-25 17:20:56+00:00,2022-02-25 00:00:00+00:00,51.79573059082031,46.19313008076436,1524.0,55.99033161745233,37.54234313964844,518.1600000000001
SDM6020,nan,155c28,nan,nan,UUWW,ULLI,2022-02-25 16:05:30+00:00,2022-02-25 17:05:41+00:00,2022-02-25 00:00:00+00:00,55.57777404785156,37.21718528053977,914.4,59.8048685364804,30.18484181371229,281.94
SDM6070,nan,155c2c,nan,nan,nan,UUEE,2022-02-25 16:28:00+00:00,2022-02-25 19:28:52+00:00,2022-02-25 00:00:00+00:00,43.1082567117982,48.60260009765625,7315.200000000001,55.99028506521451,37.5417423248291,525.78
SDM6108,nan,155c56,nan,nan,nan,ULLI,2022-02-25 16:36:18+00:00,2022-02-25 17:49:19+00:00,2022-02-25 00:00:00+00:00,56.48331981594279,41.7125129699707,10058.4,59.79499946206302,30.34376473262392,297.18
RWZ1078,nan,155c35,nan,nan,nan,USSK,2022-02-25 16:50:48+00:00,2022-02-25 17:29:44+00:00,2022-02-25 00:00:00+00:00,55.66346740722656,67.79729669744317,10972.8,56.65914761818061,61.12571470199093,708.6600000000001
SSF158,nan,1506a8,RA-67240,CRJ2,UUEE,nan,2022-02-25 16:51:18+00:00,2022-02-25 17:12:59+00:00,2022-02-25 00:00:00+00:00,55.96570548364672,37.3743724822998,304.8,57.74043273925781,39.66046733240928,8229.6
SSF53,nan,15069e,RA-67230,CRJ2,nan,nan,2022-02-25 16:51:44+00:00,2022-02-25 17:05:46+00:00,2022-02-25 00:00:00+00:00,67.28627014160156,33.40333358101223,9753.6,68.49063162076271,32.18623352050781,2811.78
SDM6508,nan,155c23,nan,nan,nan,UUEE,2022-02-25 16:54:40+00:00,2022-02-25 20:01:32+00:00,2022-02-25 00:00:00+00:00,43.91111755371094,45.99860612736192,10668.0,55.99056437864142,37.54354476928711,533.4
NWC9052,nan,151d44,nan,nan,nan,UUDD,2022-02-25 17:01:19+00:00,2022-02-25 19:21:34+00:00,2022-02-25 00:00:00+00:00,67.08936271020922,51.83961348100142,9448.8,55.45742797851562,37.82825816761363,441.96
SDM6380,nan,155be2,RA-89058,SU95,nan,UUEE,2022-02-25 17:02:11+00:00,2022-02-25 18:18:32+00:00,2022-02-25 00:00:00+00:00,56.83059951006356,51.39802994266633,10058.4,55.99866446802172,37.59881973266602,739.14
GZP690,nan,151d28,RA-73000,B737,nan,nan,2022-02-25 17:09:44+00:00,2022-02-25 17:48:01+00:00,2022-02-25 00:00:00+00:00,58.42222052105402,64.34829711914062,10363.2,55.52466958256091,57.84224510192871,9555.48
SDM6336,nan,155be9,RA-89065,SU95,nan,UUEE,2022-02-25 17:20:00+00:00,2022-02-25 17:38:21+00:00,2022-02-25 00:00:00+00:00,57.12313842773438,37.71366119384766,5181.6,55.98966979980469,37.53778631036931,480.06
RWZ1046,nan,155c39,nan,nan,nan,USSS,2022-02-25 17:29:30+00:00,2022-02-25 19:48:58+00:00,2022-02-25 00:00:00+00:00,43.05644407110699,48.50856236049107,7010.400000000001,56.7410888671875,61.09883308410645,1036.32
SSF056,nan,155c1e,nan,nan,nan,ULLI,2022-02-25 17:30:32+00:00,2022-02-25 18:34:54+00:00,2022-02-25 00:00:00+00:00,64.81952214645126,33.10993194580078,10972.8,59.78562927246094,30.31439208984375,266.7
SSF153,nan,155c1d,nan,nan,nan,UUEE,2022-02-25 17:39:30+00:00,2022-02-25 17:59:58+00:00,2022-02-25 00:00:00+00:00,57.1247165485964,37.71384946761593,5181.6,55.98944712493379,37.53616333007812,510.54
KZN9404,nan,150690,RA-67216,CL64,UWKD,UUWW,2022-02-25 17:41:42+00:00,2022-02-25 18:57:27+00:00,2022-02-25 00:00:00+00:00,55.52590942382812,49.22507546164773,1524.0,55.62799072265625,37.41860129616477,548.64
AFL1342,SU1342,155bd2,RA-89042,SU95,UUEE,nan,2022-02-25 17:48:04+00:00,2022-02-25 18:06:19+00:00,2022-02-25 00:00:00+00:00,55.9693365581965,37.38312721252441,304.8,57.11261296676377,38.64910494896674,4922.52
AZV7002,nan,151d48,nan,nan,UAAA,nan,2022-02-25 17:48:58+00:00,2022-02-25 18:09:10+00:00,2022-02-25 00:00:00+00:00,43.34576622914459,77.02658517020089,304.8,45.35513305664062,78.18681989397321,10066.02
SSF021,nan,155c1f,nan,nan,nan,ULLI,2022-02-25 17:50:30+00:00,2022-02-25 18:22:23+00:00,2022-02-25 00:00:00+00:00,59.75605773925781,35.15615844726562,8229.6,59.78312864141949,30.33050537109375,327.66
SDM6236,nan,155be0,RA-89056,SU95,nan,UUEE,2022-02-25 17:52:53+00:00,2022-02-25 18:23:14+00:00,2022-02-25 00:00:00+00:00,55.95382690429688,42.49470103870738,8534.4,55.99763488769531,37.59146950461648,701.0400000000001
SDM6262,nan,155c1a,nan,nan,nan,UUEE,2022-02-25 17:53:36+00:00,2022-02-25 19:53:48+00:00,2022-02-25 00:00:00+00:00,55.29299926757812,60.82273595473345,4267.2,55.99871102025953,37.59890556335449,739.14
IAE742,nan,155bf4,RA-89076,SU95,nan,ULLI,2022-02-25 17:56:01+00:00,2022-02-25 19:16:20+00:00,2022-02-25 00:00:00+00:00,53.75885009765625,41.38800920758929,10972.8,59.78689937268273,30.30607026198815,243.84
SSF54,nan,15069e,RA-67230,CRJ2,ULMM,nan,2022-02-25 18:07:09+00:00,2022-02-25 18:22:20+00:00,2022-02-25 00:00:00+00:00,68.68303201966366,32.78993225097656,1524.0,67.39507125595868,32.83001986416903,9578.34
AZO523,nan,155bf7,RA-89079,SU95,nan,UUBC,2022-02-25 18:10:35+00:00,2022-02-25 21:03:34+00:00,2022-02-25 00:00:00+00:00,43.82967674126059,45.96620832170759,10668.0,54.73324584960938,36.67712940889246,2156.46
TUL9795,nan,1506ac,nan,nan,LSGG,UUWW,2022-02-25 18:29:09+00:00,2022-02-25 21:44:21+00:00,2022-02-25 00:00:00+00:00,46.25570006289724,6.133941650390625,914.4,55.62466378939354,37.4073314666748,533.4
RWZ383,nan,155c6c,nan,nan,UUDD,UWSS,2022-02-25 18:34:30+00:00,2022-02-25 19:41:44+00:00,2022-02-25 00:00:00+00:00,55.39083189883474,37.94686057350852,304.8,51.71483443955243,46.07154846191406,259.08
AZO637,nan,155c5c,nan,nan,nan,ULLI,2022-02-25 18:37:39+00:00,2022-02-25 19:33:59+00:00,2022-02-25 00:00:00+00:00,54.66140488446769,35.65254905007102,5181.6,59.78306579589844,30.33132934570312,327.66
RWZ1030,nan,155c31,nan,nan,nan,USSS,2022-02-25 18:44:02+00:00,2022-02-25 20:01:51+00:00,2022-02-25 00:00:00+00:00,56.13597106933594,44.94523481889204,6400.8,56.69964806508209,61.12465150894658,792.48
UTA376,nan,151d55,nan,nan,nan,UUWW,2022-02-25 18:45:48+00:00,2022-02-25 20:35:58+00:00,2022-02-25 00:00:00+00:00,61.55229988744703,50.55013020833334,2743.2,55.61502747616525,37.36879348754883,548.64
SDM6484,nan,155c18,nan,nan,ULMM,UUEE,2022-02-25 18:46:17+00:00,2022-02-25 20:58:37+00:00,2022-02-25 00:00:00+00:00,68.70199584960938,32.78568812779018,1219.2,55.99543762207031,37.57682106711648,571.5
SDM6075,nan,155c14,nan,nan,UUEE,UWLL,2022-02-25 18:51:09+00:00,2022-02-25 19:55:23+00:00,2022-02-25 00:00:00+00:00,55.96919690148304,37.38269805908203,304.8,54.44105529785156,48.00161025103401,2011.68
SUM9621,nan,152a4b,RA-76363,IL76,UUBW,nan,2022-02-25 18:53:34+00:00,2022-02-25 20:55:10+00:00,2022-02-25 00:00:00+00:00,55.52993774414062,38.19521817294034,0.0,64.81869506835938,61.72569580078125,9456.42
RWZ397,nan,155c38,nan,nan,UUDD,nan,2022-02-25 18:58:13+00:00,2022-02-25 19:47:41+00:00,2022-02-25 00:00:00+00:00,55.38995361328125,37.90880988625919,609.6,57.853271484375,47.33308853641633,9898.38
61729,nan,14f121,RA-61729,A148,nan,UUMU,2022-02-25 19:17:53+00:00,2022-02-25 21:33:49+00:00,2022-02-25 00:00:00+00:00,56.58629336599576,60.41759490966797,2743.2,55.90635138042902,38.00943374633789,304.8
GZP9618,nan,142587,RA-09607,FA7X,UUMO,ULLI,2022-02-25 19:42:31+00:00,2022-02-25 20:40:44+00:00,2022-02-25 00:00:00+00:00,55.50693317995233,37.49032974243164,304.8,59.78228759765625,30.336181640625,335.28
SSF022,nan,155c1e,nan,nan,ULLI,nan,2022-02-25 19:45:47+00:00,2022-02-25 20:07:10+00:00,2022-02-25 00:00:00+00:00,59.79812622070312,30.23126220703125,304.8,59.48598570742849,34.31058686355065,8839.2
SDM6247,nan,155c51,nan,nan,UUEE,nan,2022-02-25 19:47:40+00:00,2022-02-25 21:04:25+00:00,2022-02-25 00:00:00+00:00,55.96728515625,37.37457275390625,304.8,56.03901672363281,51.53852982954545,4503.42
AZO667,nan,155bfd,RA-89085,SU95,nan,nan,2022-02-25 19:59:50+00:00,2022-02-25 22:48:39+00:00,2022-02-25 00:00:00+00:00,43.90187926211599,46.08973911830357,10058.4,57.55947875976562,66.6991138458252,10668.0
SDM6407,nan,155be9,RA-89065,SU95,UUEE,UUYY,2022-02-25 20:07:20+00:00,2022-02-25 21:25:42+00:00,2022-02-25 00:00:00+00:00,55.97250211036811,37.40458488464355,304.8,61.83224487304688,50.86002894810268,1318.26
SDM6227,nan,155c17,nan,nan,UUEE,USCC,2022-02-25 20:15:24+00:00,2022-02-25 22:14:11+00:00,2022-02-25 00:00:00+00:00,55.96798654329979,37.37668991088867,304.8,55.39925785387977,61.33866743607954,2606.04
AZO253,nan,155c30,nan,nan,UUWW,USPP,2022-02-25 20:19:13+00:00,2022-02-25 23:02:43+00:00,2022-02-25 00:00:00+00:00,55.58157348632812,37.22842129794034,609.6,57.92880249023438,56.0491451140373,53.34
TUP8151,nan,14fa33,RA-64051,T204,nan,nan,2022-02-25 20:26:03+00:00,2022-02-25 20:59:19+00:00,2022-02-25 00:00:00+00:00,54.835693359375,83.32257439108456,5181.6,53.0909185894465,89.51126534598215,9448.8
AZO610,nan,155bf8,RA-89080,SU95,nan,nan,2022-02-25 20:27:18+00:00,2022-02-25 23:43:02+00:00,2022-02-25 00:00:00+00:00,41.37615966796875,44.44287109375,8534.4,54.73086547851562,36.93546968347886,2148.84
TUP953,nan,14fa18,RA-64024,T204,UUEE,EDDP,2022-02-25 20:29:34+00:00,2022-02-25 23:28:59+00:00,2022-02-25 00:00:00+00:00,55.95561218261719,37.30524236505681,914.4,51.43282098285222,12.2882080078125,68.58
SDM6375,nan,155c12,nan,nan,UUEE,nan,2022-02-25 20:30:06+00:00,2022-02-25 21:41:03+00:00,2022-02-25 00:00:00+00:00,55.96789343882415,37.37926483154297,304.8,57.21409606933594,51.02831840515137,8976.36
IAE741,nan,155bf4,RA-89076,SU95,ULLI,nan,2022-02-25 20:40:20+00:00,2022-02-25 22:07:24+00:00,2022-02-25 00:00:00+00:00,59.80352783203125,30.19830322265625,609.6,53.58352661132812,43.2637677873884,7536.18
AFL1222,SU1222,155bc1,RA-89025,SU95,UUEE,nan,2022-02-25 21:06:06+00:00,2022-02-25 21:34:45+00:00,2022-02-25 00:00:00+00:00,55.9659382448358,37.37746238708496,304.8,56.11583645060911,41.85482025146484,8519.16
AZO663,nan,155c06,nan,nan,nan,USSS,2022-02-25 21:20:47+00:00,2022-02-26 01:12:11+00:00,2022-02-26 00:00:00+00:00,44.05871375132415,46.16415841238839,10363.2,56.7403564453125,61.09265327453613,1051.56
RWZ1075,nan,155c39,nan,nan,USSK,nan,2022-02-25 21:51:27+00:00,2022-02-25 22:28:25+00:00,2022-02-25 00:00:00+00:00,56.71030852754237,60.72905509702621,1219.2,55.56587219238281,67.7168135209517,10668.0
SDM6263,nan,155c2a,nan,nan,UUEE,nan,2022-02-25 21:58:14+00:00,2022-02-25 23:19:25+00:00,2022-02-25 00:00:00+00:00,55.96623229980469,37.37956653941761,304.8,54.68618774414062,52.58484784294577,10058.4
SDM6505,nan,155c2c,nan,nan,UUEE,nan,2022-02-25 21:59:44+00:00,2022-02-25 23:39:15+00:00,2022-02-25 00:00:00+00:00,55.96737670898438,37.38664106889204,304.8,61.20254516601562,58.11453683035715,10668.0
AZO524,nan,155bf7,RA-89079,SU95,nan,nan,2022-02-25 22:12:37+00:00,2022-02-26 00:55:44+00:00,2022-02-26 00:00:00+00:00,54.5547071553893,36.75575949928977,3048.0,43.90876899331302,46.03029523577009,10363.2
N16241,nan,10fc1a,nan,nan,85FA,FD90,2022-02-25 22:33:32+00:00,2022-02-25 22:56:38+00:00,2022-02-25 00:00:00+00:00,29.12635803222656,-81.26032315767725,0.0,29.1610107421875,-81.25224186823918,213.36
3636,nan,1506bc,RA-67260,DH8D,nan,UHBB,2022-02-25 22:38:07+00:00,2022-02-25 23:18:50+00:00,2022-02-25 00:00:00+00:00,49.24519167108051,131.5969848632812,7315.200000000001,50.30648958885063,127.4768891205659,792.48
SDM6499,nan,155c0f,nan,nan,UUEE,nan,2022-02-25 22:51:13+00:00,2022-02-26 01:40:59+00:00,2022-02-26 00:00:00+00:00,55.96281924490201,37.35720634460449,609.6,43.90713500976562,46.04542576989463,10363.2
3630,nan,1506b6,RA-67254,DH8D,nan,UHSH,2022-02-25 23:03:41+00:00,2022-02-25 23:36:00+00:00,2022-02-25 00:00:00+00:00,51.46220397949219,142.5326125686233,7315.200000000001,53.51119219246557,142.8993314855239,220.98
UTA379,nan,151d55,nan,nan,UUWW,UUYY,2022-02-25 23:03:57+00:00,2022-02-26 00:22:36+00:00,2022-02-26 00:00:00+00:00,55.55548095703125,37.18014803799716,914.4,61.74833679199219,50.45716421944755,1958.34
LLM90,YC90,155c02,nan,nan,UUDD,nan,2022-02-25 23:05:55+00:00,2022-02-26 01:03:29+00:00,2022-02-26 00:00:00+00:00,55.38640943624205,37.91190407492898,609.6,64.83059692382812,61.82017822265625,10675.62
4611,nan,1506b4,RA-67252,DH8D,nan,UHBB,2022-02-25 23:30:06+00:00,2022-02-26 00:10:53+00:00,2022-02-26 00:00:00+00:00,49.25679016113281,131.5588848407452,7010.400000000001,50.31002755892479,127.4612261797931,807.72
SDM6376,nan,155c12,nan,nan,nan,UUEE,2022-02-25 23:36:15+00:00,2022-02-26 00:52:49+00:00,2022-02-26 00:00:00+00:00,56.88587951660156,51.46356582641602,9753.6,55.98870849609375,37.53062855113636,495.3
4545,nan,1506bc,RA-67260,DH8D,UHBB,UHWW,2022-02-26 00:20:57+00:00,2022-02-26 02:58:03+00:00,2022-02-26 00:00:00+00:00,50.46551203323622,127.4003559834248,914.4,43.40521343683792,132.1699741908482,99.06
RPC9150,nan,121131,nan,nan,nan,RPLC,2022-02-26 00:21:22+00:00,2022-02-26 01:03:27+00:00,2022-02-26 00:00:00+00:00,13.62886047363281,121.2089380724677,1828.8,15.1294772907839,120.5743626185826,327.66
LLM878,YC878,155bfe,nan,nan,ULLI,nan,2022-02-26 00:23:06+00:00,2022-02-26 02:22:56+00:00,2022-02-26 00:00:00+00:00,59.80059814453125,30.2149658203125,609.6,64.83088089247882,61.82132720947266,10675.62
RSD032,nan,14fc09,RA-64521,T214,UUWW,nan,2022-02-26 00:45:03+00:00,2022-02-26 02:00:59+00:00,2022-02-26 00:00:00+00:00,55.55320610434322,37.15730667114258,914.4,54.75260071835275,52.27927468039773,10675.62
AZV7002,nan,151d48,nan,nan,nan,UHBB,2022-02-26 00:45:28+00:00,2022-02-26 04:22:35+00:00,2022-02-26 00:00:00+00:00,55.09946144233315,83.20770263671875,4572.0,50.30653381347656,127.4768949809827,861.0600000000001
LLM173,nan,155bef,RA-89071,SU95,UUDD,nan,2022-02-26 00:46:50+00:00,2022-02-26 02:51:43+00:00,2022-02-26 00:00:00+00:00,55.387939453125,37.91066786822151,304.8,65.57505798339844,61.45980834960938,7620.0
AZO254,nan,155c30,nan,nan,USPP,nan,2022-02-26 00:54:51+00:00,2022-02-26 01:54:52+00:00,2022-02-26 00:00:00+00:00,57.90371704101562,56.00014963457662,304.8,56.02706133309057,45.12170791625977,5875.02
AZV517,nan,151d4a,nan,nan,UUWW,nan,2022-02-26 00:59:56+00:00,2022-02-26 06:09:51+00:00,2022-02-26 00:00:00+00:00,55.57685464115466,37.21652984619141,609.6,31.13694763183594,31.19594798368566,10058.4
3631,nan,1506b6,RA-67254,DH8D,UHSH,nan,2022-02-26 01:00:43+00:00,2022-02-26 01:26:57+00:00,2022-02-26 00:00:00+00:00,53.51836123708951,142.8780050838695,0.0,51.51843054819915,142.5440979003906,7010.400000000001
AZO528,nan,155bf8,RA-89080,SU95,nan,nan,2022-02-26 01:17:56+00:00,2022-02-26 03:54:59+00:00,2022-02-26 00:00:00+00:00,54.54427945411811,36.76674582741477,3352.8,43.90732587394068,46.04579380580357,10980.42
4611,nan,1506b4,RA-67252,DH8D,UHBB,nan,2022-02-26 01:54:30+00:00,2022-02-26 02:34:59+00:00,2022-02-26 00:00:00+00:00,50.46122922735699,127.4053295238598,914.4,53.15107727050781,126.2180001395089,7315.200000000001
SDM6264,nan,155c2a,nan,nan,nan,UUEE,2022-02-26 01:56:31+00:00,2022-02-26 03:25:47+00:00,2022-02-26 00:00:00+00:00,54.91837323722193,53.55502041903409,9753.6,55.98646545410156,37.51598011363636,441.96
NWC9051,nan,151d44,nan,nan,UUDD,nan,2022-02-26 02:07:08+00:00,2022-02-26 04:07:21+00:00,2022-02-26 00:00:00+00:00,55.38487243652344,37.90856754078585,304.8,67.35052076436705,60.27286876331676,9456.42
AZO664,nan,155c06,nan,nan,USSK,nan,2022-02-26 02:25:49+00:00,2022-02-26 06:09:55+00:00,2022-02-26 00:00:00+00:00,56.68533325195312,60.6350040435791,1524.0,43.90821036645922,46.03657313755581,10972.8
SDM6506,nan,155c2c,nan,nan,nan,UUEE,2022-02-26 02:33:14+00:00,2022-02-26 04:44:10+00:00,2022-02-26 00:00:00+00:00,61.20872497558594,58.27393668038505,10363.2,55.98646545410156,37.51614657315341,426.72
AFL1223,SU1223,155bc1,RA-89025,SU95,nan,UUEE,2022-02-26 02:37:01+00:00,2022-02-26 03:07:17+00:00,2022-02-26 00:00:00+00:00,55.88044738769531,42.11226029829545,7924.8,55.98642122947563,37.51564979553223,441.96
RWZ383,nan,155c6c,nan,nan,nan,UUDD,2022-02-26 03:02:45+00:00,2022-02-26 04:11:32+00:00,2022-02-26 00:00:00+00:00,51.78565979003906,46.25682109111064,1828.8,55.45893859863281,37.82659357244318,441.96
RWZ1076,nan,155c39,nan,nan,nan,USSS,2022-02-26 03:12:42+00:00,2022-02-26 03:50:19+00:00,2022-02-26 00:00:00+00:00,56.9774718203787,67.83871558404738,10363.2,56.74763488769531,61.1070728302002,1036.32
SDM6248,nan,155c51,nan,nan,nan,UUEE,2022-02-26 03:18:56+00:00,2022-02-26 04:48:28+00:00,2022-02-26 00:00:00+00:00,55.47550964355469,51.59629128196023,3657.6,55.98646778171345,37.51599311828613,434.34
SDM6228,nan,155c17,nan,nan,nan,UUEE,2022-02-26 03:27:13+00:00,2022-02-26 05:36:29+00:00,2022-02-26 00:00:00+00:00,55.41897583007812,61.18391149184283,2438.4,55.99781799316406,37.59305087002841,685.8000000000001
SDM6076,nan,155c14,nan,nan,nan,UUEE,2022-02-26 03:30:13+00:00,2022-02-26 04:31:42+00:00,2022-02-26 00:00:00+00:00,54.28056102688029,47.94233842329545,2743.2,55.99629030389301,37.58259773254395,670.5600000000001
